longitude,latitude,LST,NDVI,NDBI,MNDWI,Albedo,building_density,Gi_Z_Score,Gi_P_Value,Predicted_LST,SHAP_NDVI,SHAP_NDBI,SHAP_MNDWI,SHAP_Albedo,SHAP_building_density
73.75400801603206,18.454008016032063,27.67991461970693,-0.0814739551337778,0.1134151959357898,-0.2672743349082386,0.13019124355706,76.75676285179182,0.7136872258802729,0.023,27.69181,2.3605015,1.8152192,0.06545841,0.32082787,-0.029702893
73.75440881763527,18.45440881763527,20.73962316413128,0.7729188669457949,-0.0817569637093811,0.1926008047979882,0.1719622338267834,41.6504431903879,0.5315810250980512,0.074,22.644697,-0.60858786,-0.38318005,0.5718531,-0.1367355,0.04183076
73.75480961923847,18.454809619238475,26.237594605866047,0.6491983767203796,0.4327284833540132,0.1664356038119679,0.1425915969282981,82.21798868164232,0.1487141739061858,0.332,26.241938,-1.6136986,4.925884,-0.1317769,-0.1014851,0.0034985254
73.75521042084168,18.455210420841684,28.11122320510256,0.0911051996104485,0.3660638895004083,-0.3763439131788965,0.20438242347465,85.03480011198954,0.008326451489921586,0.498,28.109076,1.2243547,3.392511,0.2470266,0.16730891,-0.081627384
73.75561122244488,18.45561122244489,19.003027465329925,0.0636424704863905,-0.4547813298938106,0.0233451035094131,0.2351052936716238,21.199405469865805,0.36765754816529317,0.164,19.003662,0.95648855,-4.5731096,0.04986685,-0.43574613,-0.15335399
73.75601202404809,18.456012024048096,19.517336835331907,0.0650640588680904,-0.473633025502748,0.1551489904493995,0.324647901088992,65.73534821701286,0.04080632449455922,0.449,19.704624,1.399218,-4.4923296,0.033149827,-0.26552895,-0.12939309
73.7564128256513,18.456412825651302,20.3561083541695,0.1738180186635839,-0.1235366331219504,-0.2916547929235998,0.2953442754645022,47.22818041629817,0.12621639289411973,0.348,20.362312,0.4883234,-2.3498724,-0.45572776,-0.15090664,-0.32901505
73.75681362725452,18.45681362725451,26.096619925281136,0.372280788469014,0.3105533307818329,-0.0592328616684222,0.2862785702435294,88.0156737921485,-0.09216920764338651,0.387,26.118198,-0.4980033,3.3090518,0.038133938,-0.076925136,0.18643467
73.75721442885772,18.457214428857714,26.94612204853355,0.2887505167779042,0.4872761293149444,0.1492929785528252,0.2057124839828963,21.57406791764541,-0.045245470482456085,0.44,28.166025,0.04863577,5.2618732,0.030551864,-0.16084257,-0.17370763
73.75761523046093,18.45761523046092,19.03825380432044,0.1621062261782377,-0.3495831088964718,-0.3796324128485207,0.352434265925428,67.78132003100443,0.44403475437717105,0.115,19.042131,1.0289634,-4.5638075,-0.45256725,-0.0015170012,-0.12844996
73.75801603206413,18.45801603206413,23.95781035400086,0.4506676052501416,0.0941307153521351,0.0184521603481039,0.2413861502194494,60.775212225272256,0.47870820265603903,0.104,23.962637,-0.54839784,1.182981,0.30511,-0.25262222,0.11605088
73.75841683366734,18.45841683366733,25.769189622892927,0.0255444745868376,-0.1191091433689784,-0.2215905955764695,0.3937314814045464,29.53014775718328,0.5120179933106989,0.084,25.75548,2.453348,-0.85712254,0.47832704,0.38908476,0.1323267
73.75881763527055,18.45881763527054,30.261967968741025,0.1629301836816963,0.4699143978146032,0.1546377172259183,0.2902426414887211,13.66009036511726,0.2185967874542392,0.265,29.599712,1.2207665,5.254292,-0.049622044,0.05317239,-0.03840807
73.75921843687375,18.459218436873748,24.91681003110071,0.2297256589643225,0.3421189231357087,0.1826349470992206,0.1378794224693508,65.16397604772766,0.17836518072333166,0.31,24.912008,0.08075348,2.3485672,-0.5156475,-0.18439981,0.023225037
73.75961923847696,18.459619238476957,25.346529913279213,0.3104629857953324,0.3383287047111378,0.1665598934680604,0.3028532686226302,73.85974581323308,0.16989096453331393,0.315,25.342638,-0.5988038,2.8893707,-0.2991339,-0.08021899,0.27191907
73.76002004008016,18.46002004008016,23.064796553663463,0.6066583652537123,-0.0313068402050297,-0.1154714700055217,0.1975312046295097,31.562734376335,0.37579611418081216,0.157,23.050644,-0.9234305,0.16281402,0.3206088,0.24736838,0.08376655
73.76042084168337,18.46042084168337,22.27593191335657,0.0797064039425237,-0.0851804976623348,0.117225590593588,0.3058981590058293,64.48326040223138,0.4136468016137031,0.126,22.28304,0.7729038,-1.4891801,-0.074715994,-0.10939034,0.02391314
73.76082164328658,18.46082164328657,20.58306602145027,0.3628109945722504,-0.2265929280692937,0.1067296391210422,0.1208923444487217,39.51309076115032,0.38287951011573096,0.146,20.57616,-0.56357867,-2.0803957,0.1692395,0.07889037,-0.187515
73.76122244488978,18.461222444889778,19.22296755516691,0.4331731119758383,-0.4436245033490729,-0.2085397160540466,0.1524644311527878,71.32068832826177,0.5865351760279363,0.052,19.225082,-0.15902655,-3.8243623,0.055920415,-0.12667778,0.11970789
73.76162324649299,18.461623246492984,27.485680223015088,-0.058194628552002,0.3647223762550532,0.0973492844904064,0.3567211776717359,19.92152748940531,0.18602177896234848,0.302,27.46883,1.4921827,2.9802456,-0.056636963,-0.087172754,-0.01930266
73.7620240480962,18.462024048096197,26.05312151696324,0.4467903667112946,0.3129010091300775,-0.3777954191707044,0.1681538671070545,89.02150026361744,0.17871799940432553,0.307,26.191631,-0.61031693,3.5197258,0.049390838,-0.11624124,0.18956298
73.7624248496994,18.4624248496994,27.72877993389119,0.0534717113185623,0.4997176732861306,-0.0422380729107681,0.351112337572882,28.74095964655797,0.2877571173906187,0.22,27.72672,0.90706474,4.163219,0.05260691,-0.43321276,-0.122466475
73.7628256513026,18.462825651302605,29.271584736378475,-0.0414535663132484,0.4966368370739054,-0.2619946976273781,0.1837828265363231,36.77859877561529,0.4848030261987987,0.101,29.26759,1.5179186,4.620418,-0.11651607,0.17078908,-0.08452717
73.76322645290581,18.46322645290581,22.26400503960008,0.7539969835279999,0.0554317056026274,-0.3276598685336327,0.2928645730176123,5.8091952080349785,0.8770880582710708,0.008,23.046305,-1.5076705,1.3509527,0.021382863,0.02188495,0.00024476022
73.76362725450902,18.463627254509017,21.45503940267209,0.7690688297671034,0.2689874151805105,-0.3538280790224745,0.3082451720529493,11.15122123212764,0.7192396388756735,0.02,21.455334,-2.147223,0.93862206,-0.33533728,-0.040210217,-0.120023936
73.76402805611222,18.464028056112223,26.970581339240805,0.6275576133048151,0.444765729882428,0.0177732655268839,0.2537964259435159,51.58619027123281,0.3761776936605934,0.157,26.965834,-0.8934916,5.0494113,0.0707248,-0.34682098,-0.07349958
73.76442885771543,18.46442885771543,27.59625524710393,0.1741523922560336,0.3496473906774114,-0.1960750217391603,0.1915932030090193,26.75926767279715,0.42403486320270484,0.12,27.590134,1.1300356,3.204672,0.12688151,0.07036132,-0.10132399
73.76482965931864,18.464829659318635,23.36269143602897,-0.0120950973942545,-0.2526518982568023,0.0348600629172569,0.1637933129113288,83.54802257421944,0.3728147504597229,0.157,23.366467,1.9348294,-2.074641,0.274349,0.040110335,0.03230018
73.76523046092184,18.46523046092184,22.26226393489322,0.5158097238609413,-0.0494558646899064,-0.3607861955206346,0.1099568063687278,1.4693388654953845,0.4311371710704178,0.116,22.261738,-0.7210585,-0.9581987,-0.039474327,0.29870296,0.52224565
73.76563126252505,18.46563126252505,21.85711857464751,0.2961372443656411,-0.370840584848505,-0.2108257973016337,0.1911839203722171,37.90940486719362,0.5340656153825423,0.073,19.5022,0.49111828,-3.815241,0.147545,-0.3970235,-0.08371992
73.76603206412825,18.466032064128257,29.67917496975758,0.0098344113603009,0.4540510272587224,-0.0763052245747976,0.2959488371593849,33.73455467690927,0.21086679258856195,0.276,29.668743,1.6311928,4.6778946,0.030409148,0.19646032,-0.026726367
73.76643286573146,18.466432865731463,23.689341937320204,0.3456592191001432,0.10617463445088,0.0744338989033781,0.3814914455345448,1.9327630917601035,0.19082596829989568,0.295,23.68664,-0.34271643,0.9080105,-0.007740263,-0.18829817,0.1578693
73.76683366733467,18.46683366733467,22.81512596456457,-0.0690503309963034,-0.2713571944965373,-0.208748498240758,0.3613613446789157,12.436839900051025,0.07227801734695441,0.415,22.81286,1.6710145,-2.284752,0.04447381,0.36354372,-0.14093496
73.76723446893787,18.467234468937875,23.94001207825863,0.7183883618709039,0.1717006844058567,-0.0244651741377945,0.3298194329605908,41.36426749186353,0.0905474809031545,0.398,23.949364,-1.8406873,2.6841981,0.026452689,0.019603489,-0.09971419
73.76763527054108,18.46763527054108,25.59006259286744,0.1329019834400152,0.1181282404578958,0.1315866489417123,0.3365342029759897,49.28645844474466,0.006997298439751333,0.499,25.580744,1.5890251,0.8852012,-0.4041479,-0.0063271616,0.3574779
73.76803607214428,18.468036072144287,21.161164437541306,0.4962700559185838,-0.1418372819671595,-0.0304820870906172,0.2994954710427986,40.42897472548691,0.17453977876706284,0.306,21.148241,-0.67810714,-1.493248,0.13042171,0.12517159,-0.095511675
73.76843687374749,18.468436873747493,19.17988854788381,0.1805399684804698,-0.386442407800371,-0.2602243151478197,0.1780860572698009,53.093767841209385,0.09371752912571384,0.395,21.01161,1.250478,-3.7788064,-0.07455236,-0.011228142,0.46619397
73.7688376753507,18.468837675350706,23.881074484301426,0.3680612190600297,0.1715731955927996,-0.3853595310660772,0.372158509211749,59.51316749056815,-0.011533532540891046,0.481,23.888077,-0.5356865,2.2723396,-0.18420215,-0.5389359,-0.28493685
73.7692384769539,18.469238476953908,21.13897284429364,0.3920392514089517,0.0203077009037933,0.122059324340558,0.3012196935717502,0.992382112783563,-0.030387041268846633,0.457,21.14177,-0.8736249,0.0411691,-1.2483302,0.018582556,0.044459254
73.76963927855711,18.469639278557118,30.015703982271933,0.0663690099729743,0.2723183917356393,-0.3872383534897677,0.268132189294132,46.40951594535039,-0.42086721887524137,0.122,30.015066,1.9897066,3.8744798,0.36841926,0.17711948,0.44583705
73.77004008016033,18.47004008016032,19.47270933309249,0.7726261649881028,0.0201635011119933,0.1248210036105197,0.1332968407640443,96.34992408875884,0.12842481313953882,0.344,19.480865,-1.7917042,0.12565021,-0.95582455,-0.27111828,-0.78564394
73.77044088176353,18.47044088176353,24.494359501366528,0.5976195410250031,0.3521815003185401,-0.0826377195836727,0.2341166631419276,51.90322801295487,0.0618210875639729,0.428,24.520454,-1.1145796,2.952778,-0.037333503,-0.21797886,-0.22193803
73.77084168336674,18.47084168336673,20.71371225235221,0.7455490474077703,0.0519068387744855,0.1634406191077377,0.2381074813605779,67.75422674589532,0.07150404421247857,0.417,20.718557,-2.0836875,0.3720635,-0.64806896,-0.085204154,0.0039439253
73.77124248496995,18.471242484969935,23.425043203846105,0.705344615384884,0.0609379715353862,0.0792699414641993,0.359369082856801,31.18638579168832,-0.05277855760913011,0.438,23.429714,-1.4174284,1.1380819,0.090526305,0.4456147,0.013404961
73.77164328657315,18.471643286573144,26.13356160449553,0.4381099809299766,0.376653602658345,0.1987604663200025,0.2639944660563366,77.39913781527625,-0.270109237400839,0.217,26.135054,-0.46273324,3.4039454,-0.25883982,0.0692458,0.22392535
73.77204408817636,18.472044088176357,22.258007713530542,0.7296868115208052,-0.0965171337876029,-0.1895729107289739,0.2141201646911229,77.2921481876115,0.18669106118310386,0.3,20.494547,-1.6725956,-1.2148705,0.2868062,-0.19341889,0.12911117
73.77244488977956,18.47244488977956,20.431700088906968,-0.0203567481532724,-0.3659847715493592,0.0603129733586761,0.3930400985531979,52.129604765413895,0.23366759946522514,0.262,20.436556,1.2656455,-4.1318007,0.04547832,-0.05563725,0.1533564
73.77284569138277,18.47284569138277,20.32439512558293,0.0763845761772306,-0.471217323686661,-0.1588414518344547,0.1332161779978947,97.60138232792136,0.2788480106228739,0.226,20.32418,1.4416326,-4.2633615,-0.00801299,0.0023039626,-0.007891911
73.77324649298598,18.47324649298597,26.594829176749133,-0.0592954399805157,0.255137255673619,-0.1120746278176546,0.2267645284935834,12.555021476265338,-0.09640262903305133,0.393,26.590784,1.3784279,2.296577,0.018603006,-0.15730667,-0.10502549
73.77364729458918,18.473647294589178,28.45683271676004,0.1927972976869379,0.1203095513534646,-0.0234967220689779,0.1126074025514216,1.6947664889580991,-0.39351773085266045,0.133,28.454353,1.8105184,1.954933,0.27226162,0.8302114,0.4269186
73.77404809619239,18.474048096192384,24.010352248845297,0.2498095607205338,0.2040797680992235,0.1242062685118032,0.3219712362300791,77.0158211757096,-0.2291899497618645,0.258,24.01508,-0.07291945,1.8576033,-0.4015218,-0.31037214,-0.21722527
73.7744488977956,18.47444889779559,21.873302037447115,0.1442141285965063,-0.2870358384910892,0.1904500815195771,0.3754229656597452,80.71555373648826,-0.03532751456915528,0.452,21.878752,1.2415531,-2.4959931,-0.073154934,0.11241982,-0.06558905
73.7748496993988,18.4748496993988,19.08506128608216,0.6458637582367365,-0.3636285244132302,0.0609640483187109,0.1840111988651468,12.020722912057623,0.18874891736449645,0.296,19.077854,-1.2372948,-3.836797,0.32632616,0.20776382,0.4583383
73.775250501002,18.475250501002,19.660755332734915,0.2210779940242303,-0.485455334332118,-0.1493399306995997,0.3575025030397363,26.55828329586061,-0.02977936955454189,0.461,21.781443,1.4932995,-3.655611,0.1703072,0.7130937,-0.09915922
73.77565130260521,18.47565130260521,22.463738806156197,0.1528410587186427,-0.149412441193403,-0.1471857986337578,0.1876654691385693,1.755236336662891,-0.0498364988640448,0.439,22.460047,0.572866,-1.797665,0.19572495,0.09112647,0.23847471
73.77605210420842,18.476052104208417,23.762313444734072,0.3884264748424236,0.089917686854633,0.0425493809533349,0.3732310484931745,29.33086107805647,-0.1365635550022909,0.35,23.758024,-0.5076894,1.2306119,0.26806605,-0.34661093,-0.0458656
73.77645290581162,18.476452905811623,23.853998646579555,0.0268318024772863,-0.1077559549002676,-0.2567337125390186,0.3261885710790352,77.31418739186715,-0.1592200207513701,0.328,23.866962,1.9567666,-1.2612419,0.045100328,-0.03376462,0.000596111
73.77685370741483,18.47685370741483,21.04435980440138,0.6219772826786357,-0.0625250779762709,-0.3337155321211632,0.3414720330524316,51.79605277125789,0.16434564603256746,0.316,21.04551,-1.5587027,-0.97104007,-0.14621085,0.4033146,0.15864158
73.77725450901804,18.477254509018035,30.65192772357088,-0.0329044206882062,0.4041586944937484,-0.187226705415534,0.1054019666801363,34.80955931682881,-0.00722233629829813,0.484,29.688854,1.5901275,4.624404,0.05023138,0.3155285,-0.050952937
73.77765531062124,18.47765531062124,22.857347957917703,0.7881982429404656,-0.1517445329766996,-0.2276566050075509,0.3888431071222078,37.17392949063303,0.425473884806705,0.123,20.207264,-1.3034408,-1.3096207,0.14366142,-0.4303025,-0.05255044
73.77805611222445,18.478056112224447,21.3285557522514,0.5950202923669917,0.0139894891598107,-0.2222151277264059,0.318001297621097,0.1353625715468154,0.5140671787943327,0.08,22.808939,-1.1812036,0.47833645,0.13750912,-0.07409725,0.28887996
73.77845691382765,18.478456913827653,25.38760509113904,0.0788441133807551,0.2836530127411431,-0.259835349370054,0.19142532861584,29.98005275652359,0.561438920732855,0.064,25.404263,0.47302732,2.7812343,-0.21652237,-0.32524377,-0.46773958
73.77885771543086,18.478857715430863,24.308155223629605,-0.0950300945887578,-0.1034572176787298,-0.3747440862181829,0.3488183994576541,64.64587416379305,0.5981799055866024,0.046,23.27857,1.8405174,-1.5305747,-0.2912019,0.14077927,-0.040458843
73.77925851703407,18.47925851703407,26.92085458071346,0.6339152856093507,0.1220867002278734,-0.3892756391599517,0.184456359524479,97.41944438163571,0.43376745883804185,0.118,22.869398,-1.7654254,1.3709608,0.18990563,0.18597892,-0.27152285
73.77965931863727,18.479659318637275,24.737267188198576,0.5361716094628555,0.3623637087467452,0.192633433841619,0.3618261518698384,84.70608269838995,0.5744107156440658,0.056,24.7519,-0.6262868,2.990303,-0.69250876,-0.049571157,-0.029548788
73.78006012024048,18.48006012024048,29.17334918855808,0.5561064512368886,0.4495206236576421,-0.1433361197584826,0.1337741171235811,2.3594964645529126,0.5513104817066633,0.063,27.70447,-0.5509057,4.9150867,0.07193522,-0.32563367,0.43447667
73.78046092184368,18.480460921843687,21.016569470318284,0.5941433120173512,-0.352926519070962,-0.1694040117041909,0.3111057932382387,89.85606046748393,0.6668538549416584,0.031,18.221258,-1.119194,-3.9412892,0.20539412,0.028386705,-0.11155221
73.78086172344689,18.480861723446893,28.602292956249546,-0.0333598134393186,0.4265876251614944,0.0077883696158419,0.2622095429934731,78.3198413298626,0.5043396807963402,0.088,30.227251,1.5475892,5.233511,0.14387104,0.06019161,0.08257811
73.7812625250501,18.4812625250501,24.661541771124067,0.2226191556898453,-0.0078837069204618,-0.2690476672809615,0.1289603410586322,78.03761235709804,0.5039725103333332,0.085,24.792044,0.66889125,0.9502846,0.048272744,-0.09102097,0.056109194
73.7816633266533,18.481663326653305,25.003628049819305,0.0042821535726167,-0.2417556117010416,0.1699767103701353,0.1725681484776517,45.79957590035715,0.3935828798320031,0.146,22.880545,1.9726589,-2.2897108,0.200627,-0.18226309,0.019713465
73.78206412825651,18.48206412825651,20.63870053446121,0.6767930832880342,-0.0408642437617386,0.0718070086493312,0.1037212108831944,39.80052929545028,0.378768276145818,0.152,20.640877,-1.4623926,-1.031637,-0.03282449,-0.00068609643,0.008899349
73.78246492985971,18.48246492985972,27.190113641977216,0.4609683141448022,0.480032575285477,-0.3463533986126443,0.2406303896393517,30.29157288331926,0.09824406847821283,0.392,27.187117,-0.3073353,4.9194355,-0.11646253,-0.18930902,-0.27871728
73.78286573146292,18.48286573146293,23.06461845716881,0.1978082223673843,-0.0073819060071304,-0.1494515345290429,0.1903795782280001,6.569485895436578,-0.13437980694071353,0.353,25.885489,1.2540873,1.2974645,0.26223266,-0.09597104,0.00815625
73.78326653306613,18.48326653306613,21.979368430548675,-0.0427974847425787,-0.1712483897124918,0.1274709845372988,0.2795072452893277,22.82353634936991,-0.3423823000810222,0.158,21.99527,1.1824181,-1.6790112,-0.18475023,-0.05047441,-0.43242434
73.78366733466935,18.483667334669335,24.460671777847768,0.179884089544096,0.1334008543167257,0.1668392133748462,0.1891713423125851,24.66036349780246,-0.6744732919304186,0.043,26.152191,1.5707228,1.3157455,-0.3729915,0.44092014,0.038286135
73.78406813627255,18.484068136272544,19.602220838518186,0.1926649898240723,-0.2598543812218069,-0.1195590932500781,0.1899757334520954,48.40770697102016,-0.6142923057640874,0.056,19.614449,0.5025457,-3.1397529,-0.029972823,-0.62431544,-0.25357786
73.78446893787576,18.48446893787575,18.02653068095419,0.5566455605042577,-0.4241366718913361,-0.0319531664735753,0.322957959619481,74.7444406596694,-0.7506141560244927,0.025,18.164959,-0.99161893,-4.1347528,0.12683457,-0.19342443,0.19840975
73.78486973947896,18.48486973947896,17.76482875142007,0.4738017242196918,-0.3711202780893508,-0.2997796323447548,0.114442850793506,47.38098283979466,-0.674166939148444,0.041,17.763062,-1.1272345,-4.0776687,-0.10834283,0.20363128,-0.28683794
73.78527054108217,18.48527054108216,18.138679915670377,0.6984914683186939,-0.3719541610422275,0.194701175682186,0.3708684985575962,5.784444944716061,-0.9042865318494782,0.006,18.144526,-1.3617924,-3.705171,-0.1878288,0.042015143,0.19778839
73.78567134268538,18.48567134268537,17.56021630258873,0.3249934326457544,-0.3480973064877056,-0.260996979169934,0.3556791623173545,95.77898009882038,-0.972688276311634,0.004,17.561966,-0.33224034,-4.6605773,-0.21437703,-0.08893142,-0.3014266
73.78607214428858,18.486072144288578,21.846417968093427,0.0076348213444715,-0.3611728273505898,0.1656390644810754,0.300341404967922,94.27243190941122,-0.8268646603135718,0.016,20.78334,1.6749123,-4.1117215,0.04402835,-0.034124773,0.05074136
73.78647294589179,18.486472945891784,24.949439347942054,0.5419203085006955,0.1408747448032146,-0.0102120106045788,0.2779664710322153,78.51895431484084,-0.8225628644250309,0.016,24.910492,-0.45194256,2.0797946,0.2440505,0.08345149,-0.2043705
73.786873747495,18.48687374749499,15.904664661358224,0.5847065437552077,-0.3181199156008552,-0.0353579230726844,0.3676907494418957,99.13279015642206,-0.16418674778556322,0.326,15.918809,-1.7135723,-3.874386,0.054803446,-0.1402581,-1.567293
73.7872745490982,18.4872745490982,21.992010298947257,0.4051494778125466,-0.1543327166761368,-0.0923868933900948,0.1555990538586143,54.44823328002629,-0.2777014415865649,0.211,21.556868,-0.48866177,-1.6598737,0.21959594,-0.07537119,0.40165687
73.7876753507014,18.4876753507014,27.840035277974533,0.593870461959105,0.3967884099060118,-0.2615981129693447,0.1236907486572485,96.2768350253206,-0.351921460634386,0.152,27.838242,-0.5863765,5.5089025,0.034766242,-0.2554069,-0.023152815
73.78807615230461,18.488076152304608,21.20307469095216,0.3444160367279516,-0.0260383597371276,-0.294083180796695,0.1718530509728614,7.560504061675077,-0.17211124790295126,0.312,21.204493,-0.7056314,-0.40666723,-0.36797905,-0.30368313,-0.17106295
73.78847695390782,18.488476953907814,27.332138233247854,0.3704595464437946,0.1675577385210271,-0.2677082745578948,0.3383734836100571,36.568074826137135,-0.46152154865964623,0.112,27.292225,-0.2749611,3.3043485,0.29074323,0.454321,0.35826975
73.78887775551102,18.48887775551102,20.92779264345189,0.2847869165226947,-0.3276801287983701,-0.2881370427134473,0.110401080017945,22.538126800676583,-0.07082282591212234,0.421,20.925503,0.51779175,-3.0024278,-0.070155516,0.33580175,-0.015030478
73.78927855711423,18.48927855711423,21.250986334100663,-0.0771227859303143,-0.3077109811913292,0.067750684140052,0.2748420505250469,19.583308413427,-0.09388382709044865,0.399,21.254616,1.6560938,-3.3253753,0.28919253,-0.3991664,-0.1256561
73.78967935871744,18.489679358717435,20.33952112470836,-0.0028977157060259,-0.4591313837335211,-0.1899248444999619,0.398631254857393,14.08029488926761,-0.4232897993547248,0.126,20.34179,0.9851539,-4.325666,0.093497075,0.5281861,-0.09889388
73.79008016032064,18.49008016032064,22.88540966391392,-0.0717137328819391,-0.3310649369278354,-0.3652943940619622,0.3567088281512618,62.24136415659967,-0.6310850615693008,0.048,22.879997,2.1128628,-2.9546611,-0.183653,0.66846555,0.077461116
73.79048096192385,18.490480961923847,20.53606462675119,0.4727693701374024,-0.2214096609680413,0.1814615780844868,0.2564337067130768,78.1321855747305,-0.7440687417872055,0.025,21.483065,-0.59987575,-1.5044175,0.36216652,-0.012359914,0.078035295
73.79088176352705,18.490881763527053,21.66363691659355,0.182920382968694,-0.3229895157232532,0.1302715309780554,0.1190922727859927,57.82983994203607,-0.7968665550342844,0.018,21.668701,1.3263927,-3.3081486,0.0339575,0.11761056,0.33936962
73.79128256513026,18.49128256513026,17.717446837710344,0.3577136220482325,-0.4112974662429444,0.1566513699171278,0.349412054315713,14.696270958820968,-0.7264586087752141,0.029,17.722769,-0.95138395,-4.117775,-0.31203014,0.039201047,-0.094754934
73.79168336673347,18.491683366733465,17.876350814392705,0.7168098265334838,-0.3793641288993992,0.1969446935878612,0.2796935524531632,81.11237699334708,-0.6224590076504951,0.052,17.42409,-1.6272023,-3.8881044,0.020628141,-0.108598724,-0.13214427
73.79208416833667,18.49208416833667,21.86540090379985,0.1243630062339874,-0.0392212319672742,-0.2956628504683076,0.13447989911787,63.59547071637285,-0.5461424094766453,0.073,21.875883,1.2892874,-1.304125,-0.41375157,-0.8406681,-0.014371692
73.79248496993988,18.49248496993988,20.54977493837454,0.2693446307320667,-0.2936662815942075,-0.1622547886584047,0.1281571854470068,38.81657061269955,-0.47552357319697497,0.104,20.5564,0.44714934,-2.8847053,0.14333059,-0.16383106,-0.1450613
73.79288577154308,18.492885771543087,19.38685702483985,0.5799960246887439,-0.1357301389519245,0.0549430854224548,0.3728880458309778,67.4130295536063,-0.1842333481353862,0.302,19.37557,-1.1537608,-1.8754982,0.03808392,-0.5149538,-0.27780995
73.79328657314629,18.493286573146293,23.40128604995161,0.1059183489424602,0.0034172708548568,0.0176123708322754,0.3007600788814235,25.99049792428329,-0.20937262027186457,0.269,23.449661,0.5107793,0.4326517,-0.17073472,-0.20193672,-0.28060523
73.7936873747495,18.4936873747495,28.911678454879738,-0.0307180811540863,0.1903948286293653,-0.3076624561960869,0.3487860397950267,34.51922084942105,-0.4278788366183478,0.124,28.906395,1.774997,2.9514518,0.2007415,0.44709328,0.37260354
73.7940881763527,18.494088176352705,21.22620504119044,0.1607763076223912,-0.460687860158901,0.0894998749943707,0.3636936700846802,91.74858431319902,0.06929659452138151,0.43,21.218983,1.196367,-3.7822826,0.16306274,0.42882094,0.053500004
73.79448897795591,18.49448897795591,28.682315377808173,0.0450991585286039,0.2994103989090426,-0.2653356568980036,0.2715317056144967,29.05045056714204,0.0019689443623968667,0.494,28.694202,1.7632741,3.7109094,-0.04830946,0.06974305,0.03907719
73.79488977955911,18.49488977955912,20.95689531235863,0.7367278871083158,0.1279003894909077,-0.2657094311064261,0.2552339055265124,46.99882681579366,0.32990536059966186,0.191,20.960384,-2.2735868,0.9431282,-0.23308623,-0.34598905,-0.2895947
73.79529058116232,18.49529058116232,17.20643593690664,0.6273083416079753,-0.4182409680511281,-0.0778153462639518,0.229128223096297,89.01411373960147,0.44911197561973415,0.109,17.202826,-1.5039505,-4.186794,0.03757539,-0.1968513,-0.10666665
73.79569138276553,18.49569138276553,28.20511588673964,0.4700633808593811,0.3735786241067772,-0.044236039094978,0.1950839763373358,70.77213502675275,-0.08399035562814229,0.428,28.187233,-0.2910081,4.1092477,0.18993326,0.5053968,0.5141543
